#      6 AB    g r i z Y 0.0005464375461 
     1    0 0.000 -.990000E+02  0.420 0.418838E+02 -.990000E+02        2   6  0.226839E+02  0.209338E+02  0.203264E+02  0.199298E+02  0.197819E+02  0.190524E+02  0.156766E+01  0.596452E+00  0.329886E+00  0.146808E+00  0.923993E-01 -0.658613E+00
     1    0 0.000 -.990000E+02  0.430 0.419442E+02 -.990000E+02        2   6  0.227629E+02  0.210178E+02  0.203990E+02  0.199976E+02  0.198462E+02  0.191041E+02  0.158624E+01  0.620033E+00  0.342131E+00  0.154281E+00  0.963071E-01 -0.667262E+00
     1    0 0.000 -.990000E+02  0.440 0.420033E+02 -.990000E+02        2   6  0.228418E+02  0.211039E+02  0.204680E+02  0.200654E+02  0.199084E+02  0.191544E+02  0.160607E+01  0.647035E+00  0.351948E+00  0.162907E+00  0.993633E-01 -0.676114E+00
     1    0 0.000 -.990000E+02  0.450 0.420612E+02 -.990000E+02        2   6  0.229227E+02  0.211917E+02  0.205337E+02  0.201322E+02  0.199694E+02  0.192033E+02  0.162911E+01  0.676957E+00  0.359863E+00  0.171913E+00  0.102548E+00 -0.685046E+00
     1    0 0.000 -.990000E+02  0.460 0.421179E+02 -.990000E+02        2   6  0.230060E+02  0.212799E+02  0.205969E+02  0.201974E+02  0.200304E+02  0.192512E+02  0.165570E+01  0.708525E+00  0.366310E+00  0.180429E+00  0.106827E+00 -0.693870E+00
     1    0 0.000 -.990000E+02  0.470 0.421734E+02 -.990000E+02        2   6  0.230914E+02  0.213682E+02  0.206585E+02  0.202608E+02  0.200916E+02  0.192982E+02  0.168558E+01  0.741273E+00  0.372367E+00  0.188196E+00  0.112440E+00 -0.702342E+00
     1    0 0.000 -.990000E+02  0.480 0.422279E+02 -.990000E+02        2   6  0.231785E+02  0.214569E+02  0.207203E+02  0.203225E+02  0.201530E+02  0.193448E+02  0.171827E+01  0.775516E+00  0.379699E+00  0.195503E+00  0.119465E+00 -0.710278E+00
     1    0 0.000 -.990000E+02  0.490 0.422813E+02 -.990000E+02        2   6  0.232663E+02  0.215461E+02  0.207825E+02  0.203833E+02  0.202151E+02  0.193908E+02  0.175263E+01  0.811281E+00  0.388559E+00  0.202884E+00  0.128083E+00 -0.717670E+00
     1    0 0.000 -.990000E+02  0.500 0.423337E+02 -.990000E+02        2   6  0.233533E+02  0.216347E+02  0.208445E+02  0.204436E+02  0.202775E+02  0.194363E+02  0.178727E+01  0.847475E+00  0.398183E+00  0.210771E+00  0.138151E+00 -0.724529E+00
     1    0 0.000 -.990000E+02  0.510 0.423851E+02 -.990000E+02        2   6  0.234381E+02  0.217217E+02  0.209059E+02  0.205036E+02  0.203396E+02  0.194815E+02  0.182057E+01  0.883086E+00  0.408126E+00  0.219356E+00  0.148740E+00 -0.730803E+00
